project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,on_budget,on_schedule,data_source
SYN_00128,residential_single_family,Saskatoon,2272.0,2,2,26.4,31.0,17.27,417500.74799999996,430234.52081399993,3.05,3.9,3,8.8,3,0.49,0.28,3,0.65,39.8,True,False,synthetic_industry_based
SYN_00129,residential_single_family,Saskatoon,3336.0,1,3,41.6,48.9,17.36,709723.215,807877.9356345,13.83,3.2,3,8.5,3,0.52,0.38,3,0.6,43.2,False,False,synthetic_industry_based
SYN_00130,industrial_warehouse,Victoria,252296.0,1,0,418.7,491.8,17.46,72037380.55,83923548.34075,16.5,3.2,5,8.9,10,0.24,0.57,15,0.61,52.4,False,False,synthetic_industry_based
SYN_00131,residential_single_family,Saskatoon,1538.0,2,1,20.4,25.2,23.59,332857.19700000004,368606.0599578,10.74,3.5,3,4.0,0,0.43,0.39,3,0.59,46.1,False,False,synthetic_industry_based
SYN_00132,residential_multi_family,Ottawa,189683.0,17,189,520.0,573.6911686938128,10.33,53572466.01600001,45536596.11360001,-15.0,4.2,6,10.2,2,0.45,0.51,11,0.55,47.0,True,False,synthetic_industry_based
SYN_00133,industrial_warehouse,Edmonton,18793.0,1,0,48.3,48.4,0.1,2293955.0028000004,2527020.83108448,10.16,4.0,3,7.2,6,0.52,0.23,5,0.81,42.6,False,True,synthetic_industry_based
SYN_00134,residential_single_family,Montreal,2916.0,1,2,44.8,56.8,26.76,720733.1984999999,1055657.9158429499,46.47,3.0,3,8.6,12,0.31,0.29,3,0.6,41.0,False,False,synthetic_industry_based
SYN_00135,education_school,Vancouver,48432.0,2,0,231.5,242.9,4.94,35096373.333,37475907.4449774,6.78,4.6,4,13.0,4,0.43,0.5,4,0.08,30.1,False,True,synthetic_industry_based
SYN_00136,healthcare_hospital,Ottawa,468307.0,7,0,520.0,575.9709832369375,10.76,473436086.652,439348688.41305596,-7.2,4.0,9,13.7,9,0.31,0.67,71,0.11394938606520419,56.8,True,False,synthetic_industry_based
SYN_00137,residential_single_family,Ottawa,3327.0,1,3,52.8,57.2,8.2,635764.7232000001,774234.2799129601,21.78,3.3,3,7.1,6,0.45,0.2,3,0.7,41.8,False,False,synthetic_industry_based
SYN_00138,commercial_office,Victoria,182110.0,34,0,520.0,597.5230515383869,14.91,118696119.925,137022800.84142,15.44,4.7,8,10.6,8,0.3,0.62,25,0.23921446485352182,49.0,False,False,synthetic_industry_based
SYN_00139,commercial_retail,Edmonton,74331.0,2,0,520.0,503.06066309541046,-3.26,17772619.7736,21051668.1218292,18.45,3.2,5,7.2,6,0.59,0.49,8,0.62,53.3,False,True,synthetic_industry_based
SYN_00140,commercial_retail,Montreal,86906.0,1,0,486.4,577.7,18.75,17789546.2815,21427508.49606675,20.45,3.6,4,9.0,7,0.31,0.28,9,0.67,45.6,False,False,synthetic_industry_based
SYN_00141,infrastructure_bridge,Winnipeg,1012.0,0,0,21.6,23.1,6.88,3446538.421,3553381.112051,3.1,4.6,5,9.4,2,0.57,0.38,3,0.0,40.1,True,False,synthetic_industry_based
SYN_00142,residential_multi_family,Victoria,65521.0,4,65,412.1,398.4,-3.33,31530440.75,33778561.175474994,7.13,3.0,4,12.3,2,0.24,0.52,7,0.34,39.7,False,True,synthetic_industry_based
SYN_00143,residential_single_family,Halifax,2279.0,2,2,26.8,32.7,21.85,549414.6896,654902.3100032,19.2,3.6,3,5.4,10,0.32,0.33,3,0.55,38.4,False,False,synthetic_industry_based
SYN_00144,commercial_retail,Toronto,29958.0,2,0,289.7,312.4,7.83,10302489.938,9699794.276626999,-5.85,4.0,3,5.9,1,0.27,0.45,3,0.55,39.4,True,False,synthetic_industry_based
SYN_00145,healthcare_hospital,Halifax,958033.0,9,0,520.0,493.0912828947369,-5.17,588798089.3532001,828909950.191435,40.78,4.7,9,15.0,31,0.36,0.71,147,0.13663618432936916,49.9,False,True,synthetic_industry_based
SYN_00146,residential_single_family,Winnipeg,1700.0,2,1,22.1,24.5,11.11,362027.7195,535873.4304039,48.02,2.9,3,9.5,17,0.55,0.22,3,0.62,43.4,False,False,synthetic_industry_based
SYN_00147,residential_single_family,Edmonton,1373.0,2,1,17.7,15.9,-10.0,331422.79680000007,294900.0045926401,-11.02,3.5,3,18.7,1,0.42,0.23,3,0.62,29.8,True,True,synthetic_industry_based
SYN_00148,residential_single_family,Halifax,1340.0,2,1,17.2,17.3,0.91,269431.5404,253804.5110568,-5.8,4.5,3,15.8,0,0.37,0.36,3,0.63,26.8,True,True,synthetic_industry_based
SYN_00149,education_school,Winnipeg,177360.0,1,0,520.0,592.5395606083883,13.96,67442710.897,81342653.61287169,20.61,4.1,6,12.3,8,0.6,0.54,15,0.32,46.8,False,False,synthetic_industry_based
SYN_00150,residential_multi_family,Saskatoon,191461.0,6,191,520.0,523.1163562603724,0.61,29565962.919,32924656.3065984,11.36,4.4,6,15.4,7,0.5,0.37,18,0.71,42.8,False,True,synthetic_industry_based
SYN_00151,commercial_office,Halifax,376833.0,33,0,520.0,549.9867030582966,5.76,120924117.452,110681844.70381561,-8.47,4.9,9,12.6,4,0.43,0.81,56,0.41,58.0,True,False,synthetic_industry_based
SYN_00152,industrial_warehouse,Ottawa,452202.0,1,0,520.0,528.1512445373362,1.57,50594850.1044,74242883.04319656,46.74,4.0,6,11.4,28,0.38,0.42,29,0.82,54.3,False,True,synthetic_industry_based
SYN_00153,residential_single_family,Victoria,3971.0,1,3,49.0,63.8,30.25,1031483.3624999999,1123491.678435,8.92,3.6,3,10.2,4,0.34,0.29,5,0.65,34.6,False,False,synthetic_industry_based
SYN_00154,infrastructure_bridge,Winnipeg,1731.0,0,0,36.7,37.1,1.08,7034784.029,6374921.2870798,-9.38,4.3,5,13.2,0,0.62,0.47,3,0.0,37.7,True,True,synthetic_industry_based
SYN_00155,residential_multi_family,Saskatoon,132706.0,4,132,510.5,523.5,2.55,30315821.580000002,41732759.987028,37.66,3.9,5,12.2,14,0.41,0.29,13,0.57,43.9,False,True,synthetic_industry_based
SYN_00156,commercial_office,Montreal,54155.0,46,0,215.0,240.5,11.87,13823056.768500002,15123806.410415852,9.41,4.7,7,7.5,3,0.33,0.48,9,0.59,50.2,False,False,synthetic_industry_based
SYN_00157,commercial_office,Montreal,20314.0,32,0,88.9,88.4,-0.6,7314212.598,6217080.7083,-15.0,4.7,6,14.0,0,0.39,0.49,3,0.42,39.3,True,True,synthetic_industry_based
SYN_00158,commercial_office,Ottawa,483377.0,39,0,520.0,714.3983376361691,37.38,205887590.5536,271442199.3858663,31.84,3.7,9,7.2,16,0.38,0.4,71,0.4756069984217036,62.0,False,False,synthetic_industry_based
SYN_00159,residential_single_family,Ottawa,3007.0,2,3,31.6,35.3,11.5,1113672.942,1130934.8726010001,1.55,4.2,3,10.1,4,0.42,0.1,3,0.42,27.7,True,False,synthetic_industry_based
SYN_00160,infrastructure_bridge,Toronto,4756.0,0,0,78.9,71.0,-10.0,30041871.132000003,33800109.210613206,12.51,3.3,5,12.3,7,0.37,0.42,3,0.0,38.7,False,True,synthetic_industry_based
SYN_00161,education_school,Vancouver,99822.0,3,0,520.0,571.8000366233291,9.97,71220112.866,61762081.8773952,-13.28,4.3,6,8.3,0,0.4,0.46,7,0.1,41.9,True,False,synthetic_industry_based
SYN_00162,residential_multi_family,Winnipeg,13632.0,12,13,72.8,75.9,4.33,4593479.653,4984844.1194356,8.52,4.7,4,11.4,4,0.55,0.52,4,0.4,34.9,False,True,synthetic_industry_based
SYN_00163,industrial_warehouse,Ottawa,412744.0,1,0,520.0,524.7334200260079,0.91,77734814.41080001,85624898.07349621,10.15,3.9,6,12.2,12,0.32,0.4,27,0.7,52.1,False,True,synthetic_industry_based
SYN_00164,commercial_office,Vancouver,8014.0,19,0,29.9,33.0,10.28,4952846.7225,4513529.21821425,-8.87,4.7,5,8.2,1,0.42,0.42,7,0.22,40.9,True,False,synthetic_industry_based
SYN_00165,infrastructure_bridge,Winnipeg,4549.0,0,0,104.1,101.2,-2.74,14555321.583,17141802.2282991,17.77,4.0,5,10.9,3,0.51,0.45,3,0.0,37.6,False,True,synthetic_industry_based
SYN_00166,residential_multi_family,Saskatoon,166072.0,19,166,520.0,588.8685760715011,13.24,35864994.06,40531029.78720601,13.01,4.7,6,8.8,4,0.54,0.55,8,0.59,49.0,False,False,synthetic_industry_based
SYN_00167,residential_single_family,Saskatoon,4175.0,2,4,61.4,76.8,25.21,767377.1610000001,756787.3561782001,-1.38,4.8,3,9.9,2,0.37,0.27,3,0.65,35.0,True,False,synthetic_industry_based
SYN_00168,commercial_office,Vancouver,160107.0,36,0,520.0,487.7104965559781,-6.21,130638009.99150002,185218570.56594872,41.78,4.5,8,14.9,13,0.44,0.59,23,0.17851759613930138,49.3,False,True,synthetic_industry_based
SYN_00169,residential_multi_family,Ottawa,193549.0,13,193,520.0,536.6411124977715,3.2,50990926.3776,56365370.017799035,10.54,4.2,6,18.0,7,0.32,0.52,15,0.58,41.3,False,True,synthetic_industry_based
SYN_00170,residential_single_family,Calgary,2605.0,2,2,28.6,29.1,1.62,967268.1370000001,1108489.285002,14.6,3.4,3,7.3,4,0.4,0.44,4,0.42,39.1,False,True,synthetic_industry_based
SYN_00171,residential_multi_family,Halifax,186853.0,5,186,520.0,554.3170868347338,6.6,57356767.58280001,61572490.0001358,7.35,3.6,5,9.6,5,0.26,0.58,17,0.43,49.4,False,False,synthetic_industry_based
SYN_00172,residential_single_family,Ottawa,4662.0,2,4,48.7,52.2,7.19,868125.8700000001,931759.496271,7.33,3.5,3,9.0,3,0.44,0.24,3,0.71,41.4,False,False,synthetic_industry_based
SYN_00173,residential_multi_family,Toronto,69254.0,17,69,368.5,375.2,1.83,36020565.36,37893634.75872,5.2,4.3,5,6.3,1,0.42,0.4,8,0.32,41.8,False,True,synthetic_industry_based
SYN_00174,commercial_office,Montreal,322721.0,12,0,520.0,495.861152632453,-4.65,70825145.727,60201373.86795,-15.0,5.0,8,14.7,7,0.39,0.58,51,0.759967378215836,56.3,True,True,synthetic_industry_based
SYN_00175,infrastructure_bridge,Vancouver,2524.0,0,0,57.6,63.1,9.56,21593989.395,25688209.784291998,18.96,3.9,5,5.0,6,0.44,0.17,3,0.0,39.5,False,False,synthetic_industry_based
SYN_00176,industrial_warehouse,Winnipeg,78993.0,1,0,225.5,252.2,11.83,10766792.111,13218390.6746747,22.77,3.5,4,6.4,13,0.57,0.51,5,0.76,49.2,False,False,synthetic_industry_based
SYN_00177,commercial_office,Victoria,346550.0,26,0,520.0,556.3295785343627,6.98,142645558.8875,163471810.48507497,14.6,5.0,9,10.9,9,0.28,0.73,49,0.5914234438413611,55.7,False,False,synthetic_industry_based
SYN_00178,residential_multi_family,Calgary,41492.0,9,41,153.8,146.7,-4.6,12227909.474000001,13115655.701812401,7.26,3.7,4,8.3,3,0.52,0.39,7,0.54,46.4,False,True,synthetic_industry_based
SYN_00179,renovation_commercial,Victoria,25816.0,5,0,125.9,143.4,13.93,5916355.9875,7344564.3228825005,24.14,4.9,3,8.1,9,0.21,0.57,3,0.69,41.6,False,False,synthetic_industry_based
SYN_00180,industrial_warehouse,Montreal,131197.0,1,0,339.2,417.3,23.02,21036497.4645,26604858.34335315,26.47,4.3,4,8.0,10,0.37,0.68,8,0.74,47.4,False,False,synthetic_industry_based
SYN_00181,residential_single_family,Saskatoon,2422.0,2,2,38.1,43.4,14.0,510021.9,552404.71989,8.31,3.1,3,5.2,0,0.53,0.33,3,0.6,43.2,False,False,synthetic_industry_based
SYN_00182,residential_multi_family,Ottawa,16197.0,4,16,88.8,103.6,16.66,7182562.140000001,7010898.904854001,-2.39,3.4,3,12.0,2,0.48,0.37,4,0.3,34.4,True,False,synthetic_industry_based
SYN_00183,residential_multi_family,Montreal,120508.0,12,120,520.0,534.555573743657,2.8,39026176.7175,52193608.74198451,33.74,4.8,6,10.1,14,0.5,0.41,11,0.47,42.9,False,True,synthetic_industry_based
SYN_00184,residential_single_family,Halifax,1907.0,1,1,17.7,18.6,5.49,458612.5296,436736.71193808,-4.77,3.8,3,11.5,0,0.43,0.26,3,0.55,33.0,True,False,synthetic_industry_based
SYN_00185,commercial_retail,Halifax,36555.0,2,0,302.5,272.2,-10.0,5695619.9684,6910495.7076597195,21.33,4.2,3,9.6,8,0.28,0.63,3,0.71,43.0,False,True,synthetic_industry_based
SYN_00186,residential_single_family,Ottawa,2355.0,1,2,22.6,22.9,1.47,851881.9140000001,724099.6269,-15.0,4.4,3,10.5,3,0.46,0.24,3,0.43,28.8,True,True,synthetic_industry_based
SYN_00187,residential_multi_family,Victoria,80479.0,16,80,520.0,576.766308835673,10.92,40088617.475,38276611.96513,-4.52,4.2,6,5.7,1,0.23,0.65,8,0.32,44.8,True,False,synthetic_industry_based
SYN_00188,commercial_retail,Edmonton,28002.0,2,0,196.8,216.7,10.11,9598354.642800001,9019573.857839162,-6.03,3.5,3,5.3,0,0.6,0.51,3,0.46,44.0,True,False,synthetic_industry_based
SYN_00189,infrastructure_bridge,Winnipeg,801.0,0,0,16.7,19.6,17.25,4269258.2475,5248199.1636517495,22.93,2.7,5,6.2,10,0.54,0.38,3,0.0,47.4,False,False,synthetic_industry_based
SYN_00190,residential_multi_family,Saskatoon,40977.0,5,40,143.5,170.1,18.56,9564456.114000002,12230070.032971801,27.87,3.3,3,8.5,8,0.46,0.28,3,0.56,42.6,False,False,synthetic_industry_based
SYN_00191,residential_multi_family,Ottawa,146506.0,7,146,520.0,506.86150655227686,-2.53,38179093.446,36102150.7625376,-5.44,5.0,6,13.3,6,0.41,0.47,12,0.59,43.6,True,True,synthetic_industry_based
SYN_00192,residential_single_family,Halifax,4754.0,2,4,80.8,74.1,-8.28,1347962.7388,1365890.64322604,1.33,4.3,3,13.7,2,0.31,0.36,3,0.47,29.6,True,True,synthetic_industry_based
SYN_00193,residential_multi_family,Edmonton,56955.0,2,56,289.5,372.7,28.74,16969327.448400002,23675605.65600768,39.52,2.9,4,7.5,12,0.42,0.4,11,0.53,51.6,False,False,synthetic_industry_based
SYN_00194,industrial_warehouse,Halifax,495277.0,1,0,520.0,486.15731136269335,-6.51,57030372.7704,56676784.459223524,-0.62,4.8,6,18.2,8,0.43,0.48,29,0.79,46.8,True,True,synthetic_industry_based
SYN_00195,residential_multi_family,Winnipeg,60212.0,11,60,362.8,385.8,6.32,16360823.885999998,16859829.014522996,3.05,4.4,5,12.5,1,0.61,0.58,13,0.51,45.9,True,False,synthetic_industry_based
SYN_00196,commercial_office,Ottawa,12480.0,3,0,55.4,51.3,-7.4,4806917.0388,4810281.88072716,0.07,3.8,4,13.6,0,0.33,0.39,3,0.39,36.8,True,True,synthetic_industry_based
SYN_00197,education_school,Halifax,125765.0,2,0,466.7,568.2,21.76,42033792.5172,49343469.03594108,17.39,4.1,5,9.2,8,0.41,0.42,11,0.38,47.6,False,False,synthetic_industry_based
SYN_00198,residential_single_family,Vancouver,4023.0,2,4,60.7,55.4,-8.75,1249107.4125,1499803.27018875,20.07,3.8,3,9.5,5,0.38,0.12,3,0.61,37.0,False,True,synthetic_industry_based
SYN_00199,residential_single_family,Toronto,4310.0,1,4,38.0,38.3,0.91,1888391.4660000002,2097058.7229930004,11.05,3.2,3,9.5,4,0.33,0.26,3,0.43,37.6,False,True,synthetic_industry_based
SYN_00200,commercial_office,Winnipeg,420053.0,38,0,520.0,527.7594524851341,1.49,133314589.3745,174375482.90184602,30.8,4.8,9,11.0,16,0.5,0.73,58,0.5892414568862042,58.6,False,True,synthetic_industry_based
SYN_00201,commercial_office,Toronto,433271.0,33,0,520.0,578.3040992344219,11.21,322379732.103,548980445.7981987,70.29,4.6,9,10.6,33,0.42,0.56,65,0.12464504127199978,50.7,False,False,synthetic_industry_based
SYN_00202,healthcare_hospital,Edmonton,795843.0,11,0,520.0,697.8823904044157,34.21,404874307.3644,433903795.20242757,7.17,4.8,9,7.9,19,0.54,0.65,121,0.36075448519014386,63.7,False,False,synthetic_industry_based
SYN_00203,residential_single_family,Ottawa,4189.0,2,4,69.7,79.1,13.49,1286466.8184,1350275.57259264,4.96,4.4,3,12.4,0,0.41,0.28,4,0.52,30.1,True,False,synthetic_industry_based
SYN_00204,residential_multi_family,Montreal,175801.0,14,175,520.0,502.8893493576461,-3.29,50053998.9915,52071175.15085745,4.03,4.3,6,14.1,5,0.42,0.43,19,0.54,45.4,True,True,synthetic_industry_based
SYN_00205,commercial_office,Ottawa,340086.0,17,0,520.0,467.97794117647055,-10.0,128811679.57440002,135638698.59184322,5.3,4.1,8,10.5,8,0.32,0.73,49,0.5170524123687292,57.1,False,True,synthetic_industry_based
SYN_00206,industrial_warehouse,Edmonton,396822.0,1,0,520.0,479.6426264800861,-7.76,55433950.614,54003754.688158795,-2.58,5.0,6,15.7,10,0.49,0.66,31,0.78,48.2,True,True,synthetic_industry_based
SYN_00207,residential_single_family,Winnipeg,1419.0,2,1,17.1,20.2,18.5,282887.219,329337.3003598,16.42,3.8,3,5.4,3,0.49,0.4,3,0.64,41.3,False,False,synthetic_industry_based
SYN_00208,residential_multi_family,Edmonton,119328.0,17,119,520.0,540.2028281674046,3.89,53070575.5332,53728650.66981168,1.24,5.0,6,16.4,2,0.44,0.43,12,0.3,34.2,True,True,synthetic_industry_based
SYN_00209,commercial_retail,Victoria,67978.0,1,0,476.8,540.4,13.34,21592784.1875,25045470.37908125,15.99,5.0,4,8.8,5,0.28,0.7,10,0.57,42.4,False,False,synthetic_industry_based
SYN_00210,residential_multi_family,Winnipeg,95746.0,3,95,499.7,512.6,2.58,24599491.6435,27492391.860775597,11.76,4.1,4,11.6,5,0.63,0.6,16,0.54,46.0,False,True,synthetic_industry_based
SYN_00211,residential_single_family,Victoria,4930.0,2,4,77.2,82.1,6.34,1620077.5750000002,1852882.7225275,14.37,4.1,3,6.2,5,0.23,0.25,3,0.55,34.7,False,False,synthetic_industry_based
SYN_00212,commercial_office,Montreal,27433.0,31,0,62.8,64.1,2.03,12367126.0965,13936514.39814585,12.69,4.6,6,7.6,3,0.34,0.37,3,0.27,40.8,False,True,synthetic_industry_based
SYN_00213,industrial_warehouse,Winnipeg,341962.0,1,0,413.6,486.3,17.58,50872331.717,60334585.416361995,18.6,4.3,5,5.6,12,0.58,0.61,22,0.73,58.6,False,False,synthetic_industry_based
SYN_00214,residential_multi_family,Saskatoon,178934.0,6,178,520.0,518.4743742550655,-0.3,45181209.690000005,44367947.915580004,-1.8,4.5,6,18.5,5,0.52,0.52,13,0.52,41.2,True,True,synthetic_industry_based
SYN_00215,industrial_warehouse,Toronto,296487.0,1,0,520.0,662.5884543761639,27.43,49017457.905,47463604.4894115,-3.17,4.8,6,13.2,8,0.4,0.41,22,0.78,50.6,True,False,synthetic_industry_based
SYN_00216,commercial_office,Ottawa,348847.0,13,0,520.0,645.0141355950285,24.04,159165276.79320002,151509426.9794471,-4.81,4.3,8,11.2,7,0.47,0.64,47,0.38650515929852797,55.1,True,False,synthetic_industry_based
SYN_00217,residential_multi_family,Ottawa,178808.0,16,178,520.0,515.5871007560562,-0.84,60561566.373600006,82769492.76279913,36.67,4.5,6,13.4,15,0.41,0.46,21,0.47,48.8,False,True,synthetic_industry_based
SYN_00218,industrial_warehouse,Edmonton,56510.0,1,0,112.4,108.8,-3.26,13594715.892,22049269.705234803,62.19,3.6,4,9.4,21,0.55,0.32,3,0.62,44.6,False,True,synthetic_industry_based
SYN_00219,residential_single_family,Ottawa,4178.0,1,4,41.6,47.1,13.26,764171.8740000001,697918.1725242,-8.67,3.9,3,9.6,1,0.33,0.4,4,0.71,40.3,True,False,synthetic_industry_based
SYN_00220,commercial_office,Ottawa,432894.0,10,0,520.0,544.5114989398141,4.71,168403426.19640002,188982324.8776001,12.22,5.0,8,10.4,13,0.37,0.73,57,0.5848885537253333,53.8,False,True,synthetic_industry_based
SYN_00221,commercial_retail,Ottawa,99572.0,2,0,520.0,634.74628332719,22.07,23900470.329600003,24875609.51904768,4.08,3.0,5,10.0,0,0.38,0.58,8,0.62,47.9,True,False,synthetic_industry_based
SYN_00222,residential_single_family,Ottawa,1407.0,1,1,20.0,19.7,-1.45,441466.7184,532011.54234384,20.51,4.1,3,13.8,8,0.4,0.38,3,0.5,31.9,False,True,synthetic_industry_based
SYN_00223,infrastructure_bridge,Vancouver,292.0,0,0,7.4,8.2,10.97,2580975.0225000004,2193828.769125,-15.0,3.1,5,11.1,0,0.44,0.21,4,0.0,38.1,True,False,synthetic_industry_based
SYN_00224,commercial_retail,Edmonton,59153.0,2,0,406.9,387.2,-4.84,10645948.670400001,12913535.737195203,21.3,3.6,4,12.2,5,0.57,0.44,10,0.72,45.5,False,True,synthetic_industry_based
SYN_00225,education_school,Ottawa,164013.0,3,0,520.0,497.02609415987854,-4.41,57795447.024000004,58182676.5190608,0.67,5.0,6,12.6,0,0.33,0.65,9,0.44,40.4,True,True,synthetic_industry_based
SYN_00226,education_school,Calgary,119338.0,2,0,520.0,467.9314888010541,-10.0,41713664.806,56125735.996473,34.55,4.3,6,12.5,13,0.38,0.51,14,0.46,45.6,False,True,synthetic_industry_based
SYN_00227,residential_single_family,Winnipeg,4234.0,2,4,47.6,48.4,1.67,1042566.3945,1240445.4961761,18.98,3.3,3,4.5,4,0.52,0.15,3,0.56,44.9,False,True,synthetic_industry_based
SYN_00228,renovation_commercial,Halifax,12860.0,2,0,68.8,64.9,-5.61,2608189.88,2432919.5200639996,-6.72,3.8,3,10.8,0,0.31,0.32,3,0.62,38.4,True,True,synthetic_industry_based
SYN_00229,residential_multi_family,Saskatoon,166252.0,11,166,520.0,502.72827552396126,-3.32,36788246.136,42207154.7918328,14.73,4.9,6,12.8,7,0.47,0.57,18,0.58,45.5,False,True,synthetic_industry_based
SYN_00230,residential_single_family,Vancouver,2989.0,1,2,38.7,34.9,-10.0,1215522.0990000002,1313371.6279695001,8.05,3.4,3,7.4,1,0.43,0.35,3,0.49,39.6,False,True,synthetic_industry_based
SYN_00231,education_school,Toronto,51588.0,3,0,273.3,339.6,24.29,33473568.284,33091969.605562404,-1.14,4.0,5,13.5,0,0.44,0.41,7,0.15,36.8,True,False,synthetic_industry_based
SYN_00232,residential_multi_family,Calgary,44739.0,3,44,248.9,245.3,-1.42,19808620.414,22298564.0000398,12.57,3.8,3,8.5,3,0.48,0.69,3,0.31,41.2,False,True,synthetic_industry_based
SYN_00233,renovation_commercial,Victoria,29001.0,5,0,108.2,127.6,17.96,9563206.700000001,12657860.388120001,32.36,3.2,3,4.8,15,0.32,0.25,6,0.55,51.2,False,False,synthetic_industry_based
SYN_00234,residential_single_family,Saskatoon,2101.0,1,2,24.7,31.5,27.89,308609.595,399803.7303225,29.55,4.6,3,7.5,10,0.46,0.31,3,0.72,38.1,False,False,synthetic_industry_based
SYN_00235,commercial_office,Winnipeg,467910.0,29,0,520.0,653.6287693561532,25.7,181227654.19099998,210296569.9232364,16.04,4.6,9,12.1,13,0.49,0.82,70,0.49656320330745596,58.2,False,False,synthetic_industry_based
SYN_00236,residential_multi_family,Victoria,93254.0,16,93,326.4,377.6,15.69,32099179.9625,36923686.710863754,15.03,2.8,5,3.5,6,0.25,0.56,11,0.53,58.8,False,False,synthetic_industry_based
SYN_00237,industrial_warehouse,Toronto,113283.0,1,0,348.0,443.8,27.53,24598008.409,28115523.611487,14.3,4.1,4,6.0,9,0.36,0.58,4,0.72,44.8,False,False,synthetic_industry_based
SYN_00238,residential_multi_family,Ottawa,192684.0,9,192,520.0,587.8565022421524,13.05,83764143.5652,94728869.95788468,13.09,3.7,6,11.5,10,0.45,0.39,14,0.31,44.2,False,False,synthetic_industry_based
