project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,risk_score_original,on_budget,on_schedule,data_source
SYN_00129,residential_single_family,Saskatoon,3336.0,1,3,41.6,48.9,17.36,788581.35,897620.66,13.83,3.2,3,8.5,3,0.52,0.38,3,0.6,43.2,42.4,False,False,synthetic_industry_based
SYN_00130,industrial_warehouse,Victoria,252296.0,1,0,418.7,491.8,17.46,57629904.44,67136271.05,16.5,3.2,5,8.9,10,0.24,0.57,15,0.61,52.4,50.3,False,False,synthetic_industry_based
SYN_00131,residential_single_family,Saskatoon,1538.0,2,1,20.4,25.2,23.59,369841.33,409559.35,10.74,3.5,3,4.0,0,0.43,0.39,3,0.59,46.1,19.5,False,False,synthetic_industry_based
SYN_00132,residential_multi_family,Ottawa,189683.0,17,189,756.4,834.5,10.33,49604135.2,42163514.92,-15.0,4.2,6,10.2,2,0.45,0.51,11,0.55,47.0,43.2,True,False,synthetic_industry_based
SYN_00133,industrial_warehouse,Edmonton,18793.0,1,0,48.3,48.4,0.1,2124032.41,2339791.28,10.16,4.0,3,7.2,6,0.52,0.23,5,0.81,42.6,37.0,False,True,synthetic_industry_based
SYN_00134,residential_single_family,Montreal,2916.0,1,2,44.8,56.8,26.76,686412.57,1005397.18,46.47,3.0,3,8.6,12,0.31,0.29,3,0.6,41.0,47.7,False,False,synthetic_industry_based
SYN_00135,education_school,Vancouver,48432.0,2,0,231.5,242.9,4.94,25997313.58,27759411.69,6.78,4.6,4,13.0,4,0.43,0.5,4,0.08,30.1,40.5,False,True,synthetic_industry_based
SYN_00136,healthcare_hospital,Ottawa,468307.0,7,0,3060.3,3389.7,10.76,438366746.9,406802684.5,-7.2,4.0,9,13.7,9,0.31,0.67,71,0.0,56.8,24.3,True,False,synthetic_industry_based
SYN_00137,residential_single_family,Ottawa,3327.0,1,3,52.8,57.2,8.2,588671.04,716871.71,21.78,3.3,3,7.1,6,0.45,0.2,3,0.7,41.8,45.5,False,False,synthetic_industry_based
SYN_00138,commercial_office,Victoria,182110.0,34,0,1030.3,1183.9,14.91,94956895.94,109619326.99,15.44,4.7,8,10.6,8,0.3,0.62,25,0.11,49.0,38.4,False,False,synthetic_industry_based
SYN_00139,commercial_retail,Edmonton,74331.0,2,0,690.7,668.2,-3.26,16456129.42,19492062.11,18.45,3.2,5,7.2,6,0.59,0.49,8,0.62,53.3,37.1,False,True,synthetic_industry_based
SYN_00140,commercial_retail,Montreal,86906.0,1,0,486.4,577.7,18.75,16942425.03,20407683.17,20.45,3.6,4,9.0,7,0.31,0.28,9,0.67,45.6,48.1,False,False,synthetic_industry_based
SYN_00141,infrastructure_bridge,Winnipeg,1012.0,0,0,21.6,23.1,6.88,3627935.18,3740381.83,3.1,4.6,5,9.4,2,0.57,0.38,3,0.0,40.1,28.3,True,False,synthetic_industry_based
SYN_00142,residential_multi_family,Victoria,65521.0,4,65,412.1,398.4,-3.33,25224352.6,27021751.54,7.13,3.0,4,12.3,2,0.24,0.52,7,0.34,39.7,10.6,False,True,synthetic_industry_based
SYN_00143,residential_single_family,Halifax,2279.0,2,2,26.8,32.7,21.85,597189.88,711872.58,19.2,3.6,3,5.4,10,0.32,0.33,3,0.55,38.4,41.0,False,False,synthetic_industry_based
SYN_00144,commercial_retail,Toronto,29958.0,2,0,289.7,312.4,7.83,7924992.26,7461316.97,-5.85,4.0,3,5.9,1,0.27,0.45,3,0.55,39.4,21.3,True,False,synthetic_industry_based
SYN_00145,healthcare_hospital,Halifax,958033.0,9,0,4864.0,4612.3,-5.17,639997923.21,900993452.33,40.78,4.7,9,15.0,31,0.36,0.71,147,0.0,49.9,32.0,False,True,synthetic_industry_based
SYN_00146,residential_single_family,Winnipeg,1700.0,2,1,22.1,24.5,11.11,381081.81,564073.07,48.02,2.9,3,9.5,17,0.55,0.22,3,0.62,43.4,39.0,False,False,synthetic_industry_based
SYN_00147,residential_single_family,Edmonton,1373.0,2,1,17.7,15.9,-10.0,306872.96,273068.96,-11.02,3.5,3,18.7,1,0.42,0.23,3,0.62,29.8,17.5,True,True,synthetic_industry_based
SYN_00148,residential_single_family,Halifax,1340.0,2,1,17.2,17.3,0.91,292860.37,275871.65,-5.8,4.5,3,15.8,0,0.37,0.36,3,0.63,26.8,10.9,True,True,synthetic_industry_based
SYN_00149,education_school,Winnipeg,177360.0,1,0,650.9,741.7,13.96,70992327.26,85624368.34,20.61,4.1,6,12.3,8,0.6,0.54,15,0.32,46.8,38.3,False,False,synthetic_industry_based
SYN_00150,residential_multi_family,Saskatoon,191461.0,6,191,1084.6,1091.1,0.61,32851069.91,36582724.92,11.36,4.4,6,15.4,7,0.5,0.37,18,0.71,42.8,54.1,False,True,synthetic_industry_based
SYN_00151,commercial_office,Halifax,376833.0,33,0,1428.9,1511.3,5.76,131439258.1,120300682.26,-8.47,4.9,9,12.6,4,0.43,0.81,56,0.41,58.0,22.8,True,False,synthetic_industry_based
SYN_00152,industrial_warehouse,Ottawa,452202.0,1,0,1052.6,1069.1,1.57,46847083.43,68742658.93,46.74,4.0,6,11.4,28,0.38,0.42,29,0.82,54.3,28.4,False,True,synthetic_industry_based
SYN_00153,residential_single_family,Victoria,3971.0,1,3,49.0,63.8,30.25,825186.69,898795.61,8.92,3.6,3,10.2,4,0.34,0.29,5,0.65,34.6,44.5,False,False,synthetic_industry_based
SYN_00154,infrastructure_bridge,Winnipeg,1731.0,0,0,36.7,37.1,1.08,7405035.82,6710336.64,-9.38,4.3,5,13.2,0,0.62,0.47,3,0.0,37.7,12.5,True,True,synthetic_industry_based
SYN_00155,residential_multi_family,Saskatoon,132706.0,4,132,510.5,523.5,2.55,33684246.2,46369736.04,37.66,3.9,5,12.2,14,0.41,0.29,13,0.57,43.9,32.1,False,True,synthetic_industry_based
SYN_00156,commercial_office,Montreal,54155.0,46,0,215.0,240.5,11.87,13164815.97,14403607.29,9.41,4.7,7,7.5,3,0.33,0.48,9,0.59,50.2,36.2,False,False,synthetic_industry_based
SYN_00157,commercial_office,Montreal,20314.0,32,0,88.9,88.4,-0.6,6965916.76,5921029.25,-15.0,4.7,6,14.0,0,0.39,0.49,3,0.42,39.3,20.2,True,True,synthetic_industry_based
SYN_00158,commercial_office,Ottawa,483377.0,39,0,1588.1,2181.8,37.38,190636657.92,251331160.09,31.84,3.7,9,7.2,16,0.38,0.4,71,0.33,62.0,44.8,False,False,synthetic_industry_based
SYN_00159,residential_single_family,Ottawa,3007.0,2,3,31.6,35.3,11.5,1031178.65,1047199.98,1.55,4.2,3,10.1,4,0.42,0.1,3,0.42,27.7,42.1,True,False,synthetic_industry_based
SYN_00160,infrastructure_bridge,Toronto,4756.0,0,0,78.9,71.0,-10.0,23109131.64,25999736.65,12.51,3.3,5,12.3,7,0.37,0.42,3,0.0,38.7,30.1,False,True,synthetic_industry_based
SYN_00161,education_school,Vancouver,99822.0,3,0,546.1,600.5,9.97,52755639.16,45752242.03,-13.28,4.3,6,8.3,0,0.4,0.46,7,0.1,41.9,6.2,True,False,synthetic_industry_based
SYN_00162,residential_multi_family,Winnipeg,13632.0,12,13,72.8,75.9,4.33,4835241.74,5247095.12,8.52,4.7,4,11.4,4,0.55,0.52,4,0.4,34.9,34.7,False,True,synthetic_industry_based
SYN_00163,industrial_warehouse,Ottawa,412744.0,1,0,1307.3,1319.2,0.91,71976680.01,79285732.87,10.15,3.9,6,12.2,12,0.32,0.4,27,0.7,52.1,42.8,False,True,synthetic_industry_based
SYN_00164,commercial_office,Vancouver,8014.0,19,0,29.9,33.0,10.28,3668775.35,3343224.61,-8.87,4.7,5,8.2,1,0.42,0.42,7,0.22,40.9,15.9,True,False,synthetic_industry_based
SYN_00165,infrastructure_bridge,Winnipeg,4549.0,0,0,104.1,101.2,-2.74,15321391.14,18044760.1,17.77,4.0,5,10.9,3,0.51,0.45,3,0.0,37.6,5.7,False,True,synthetic_industry_based
SYN_00166,residential_multi_family,Saskatoon,166072.0,19,166,984.6,1115.0,13.24,39849993.4,45032801.06,13.01,4.7,6,8.8,4,0.54,0.55,8,0.59,49.0,19.4,False,False,synthetic_industry_based
SYN_00167,residential_single_family,Saskatoon,4175.0,2,4,61.4,76.8,25.21,852641.29,840877.8,-1.38,4.8,3,9.9,2,0.37,0.27,3,0.65,35.0,42.1,True,False,synthetic_industry_based
SYN_00168,commercial_office,Vancouver,160107.0,36,0,972.7,912.3,-6.21,96768896.29,137198295.42,41.78,4.5,8,14.9,13,0.44,0.59,23,0.0,49.3,48.7,False,True,synthetic_industry_based
SYN_00169,residential_multi_family,Ottawa,193549.0,13,193,1121.8,1157.7,3.2,47213820.72,52189393.98,10.54,4.2,6,18.0,7,0.32,0.52,15,0.58,41.3,17.9,False,True,synthetic_industry_based
SYN_00170,residential_single_family,Calgary,2605.0,2,2,28.6,29.1,1.62,879334.67,1007746.31,14.6,3.4,3,7.3,4,0.4,0.44,4,0.42,39.1,9.2,False,True,synthetic_industry_based
SYN_00171,residential_multi_family,Halifax,186853.0,5,186,892.5,951.4,6.6,62344312.59,66929250.64,7.35,3.6,5,9.6,5,0.26,0.58,17,0.43,49.4,5.9,False,False,synthetic_industry_based
SYN_00172,residential_single_family,Ottawa,4662.0,2,4,48.7,52.2,7.19,803820.25,862708.56,7.33,3.5,3,9.0,3,0.44,0.24,3,0.71,41.4,28.1,False,False,synthetic_industry_based
SYN_00173,residential_multi_family,Toronto,69254.0,17,69,368.5,375.2,1.83,27708127.2,29149065.62,5.2,4.3,5,6.3,1,0.42,0.4,8,0.32,41.8,35.4,False,True,synthetic_industry_based
SYN_00174,commercial_office,Montreal,322721.0,12,0,1204.2,1148.3,-4.65,67452519.74,57334641.78,-15.0,5.0,8,14.7,7,0.39,0.58,51,0.64,56.3,20.7,True,True,synthetic_industry_based
SYN_00175,infrastructure_bridge,Vancouver,2524.0,0,0,57.6,63.1,9.56,15995547.7,19028059.19,18.96,3.9,5,5.0,6,0.44,0.17,3,0.0,39.5,35.7,False,False,synthetic_industry_based
SYN_00176,industrial_warehouse,Winnipeg,78993.0,1,0,225.5,252.2,11.83,11333465.38,13913811.75,22.77,3.5,4,6.4,13,0.57,0.51,5,0.76,49.2,24.6,False,False,synthetic_industry_based
SYN_00177,commercial_office,Victoria,346550.0,26,0,790.1,845.3,6.98,114116447.11,130776091.52,14.6,5.0,9,10.9,9,0.28,0.73,49,0.44,55.7,20.2,False,False,synthetic_industry_based
SYN_00178,residential_multi_family,Calgary,41492.0,9,41,153.8,146.7,-4.6,11116281.34,11923422.76,7.26,3.7,4,8.3,3,0.52,0.39,7,0.54,46.4,12.8,False,True,synthetic_industry_based
SYN_00179,renovation_commercial,Victoria,25816.0,5,0,125.9,143.4,13.93,4733084.79,5875436.59,24.14,4.9,3,8.1,9,0.21,0.57,3,0.69,41.6,54.6,False,False,synthetic_industry_based
SYN_00180,industrial_warehouse,Montreal,131197.0,1,0,339.2,417.3,23.02,20034759.49,25338838.5,26.47,4.3,4,8.0,10,0.37,0.68,8,0.74,47.4,59.1,False,False,synthetic_industry_based
SYN_00181,residential_single_family,Saskatoon,2422.0,2,2,38.1,43.4,14.0,566691.0,613807.31,8.31,3.1,3,5.2,0,0.53,0.33,3,0.6,43.2,28.1,False,False,synthetic_industry_based
SYN_00182,residential_multi_family,Ottawa,16197.0,4,16,88.8,103.6,16.66,6650520.5,6491396.74,-2.39,3.4,3,12.0,2,0.48,0.37,4,0.3,34.4,31.5,True,False,synthetic_industry_based
SYN_00183,residential_multi_family,Montreal,120508.0,12,120,610.9,628.0,2.8,37167787.35,49706931.17,33.74,4.8,6,10.1,14,0.5,0.41,11,0.47,42.9,38.1,False,True,synthetic_industry_based
SYN_00184,residential_single_family,Halifax,1907.0,1,1,17.7,18.6,5.49,498491.88,474703.2,-4.77,3.8,3,11.5,0,0.43,0.26,3,0.55,33.0,25.9,True,False,synthetic_industry_based
SYN_00185,commercial_retail,Halifax,36555.0,2,0,302.5,272.2,-10.0,6190891.27,7511367.31,21.33,4.2,3,9.6,8,0.28,0.63,3,0.71,43.0,35.8,False,True,synthetic_industry_based
SYN_00186,residential_single_family,Ottawa,2355.0,1,2,22.6,22.9,1.47,788779.55,670462.61,-15.0,4.4,3,10.5,3,0.46,0.24,3,0.43,28.8,40.8,True,True,synthetic_industry_based
SYN_00187,residential_multi_family,Victoria,80479.0,16,80,605.5,671.6,10.92,32070893.98,30621128.59,-4.52,4.2,6,5.7,1,0.23,0.65,8,0.32,44.8,21.6,True,False,synthetic_industry_based
SYN_00188,commercial_retail,Edmonton,28002.0,2,0,196.8,216.7,10.11,8887365.41,8351669.5,-6.03,3.5,3,5.3,0,0.6,0.51,3,0.46,44.0,50.6,True,False,synthetic_industry_based
SYN_00189,infrastructure_bridge,Winnipeg,801.0,0,0,16.7,19.6,17.25,4493956.05,5524198.76,22.93,2.7,5,6.2,10,0.54,0.38,3,0.0,47.4,26.9,False,False,synthetic_industry_based
SYN_00190,residential_multi_family,Saskatoon,40977.0,5,40,143.5,170.1,18.56,10627173.46,13589324.85,27.87,3.3,3,8.5,8,0.46,0.28,3,0.56,42.6,43.8,False,False,synthetic_industry_based
SYN_00191,residential_multi_family,Ottawa,146506.0,7,146,1060.7,1033.9,-2.53,35351012.45,33429167.79,-5.44,5.0,6,13.3,6,0.41,0.47,12,0.59,43.6,43.3,True,True,synthetic_industry_based
SYN_00192,residential_single_family,Halifax,4754.0,2,4,80.8,74.1,-8.28,1465176.89,1484700.3,1.33,4.3,3,13.7,2,0.31,0.36,3,0.47,29.6,20.4,True,True,synthetic_industry_based
SYN_00193,residential_multi_family,Edmonton,56955.0,2,56,289.5,372.7,28.74,15712340.23,21921870.44,39.52,2.9,4,7.5,12,0.42,0.4,11,0.53,51.6,50.5,False,False,synthetic_industry_based
SYN_00194,industrial_warehouse,Halifax,495277.0,1,0,1687.1,1577.3,-6.51,61989535.62,61606161.15,-0.62,4.8,6,18.2,8,0.43,0.48,29,0.79,46.8,6.4,True,True,synthetic_industry_based
SYN_00195,residential_multi_family,Winnipeg,60212.0,11,60,362.8,385.8,6.32,17221919.88,17747356.99,3.05,4.4,5,12.5,1,0.61,0.58,13,0.51,45.9,39.1,True,False,synthetic_industry_based
SYN_00196,commercial_office,Ottawa,12480.0,3,0,55.4,51.3,-7.4,4450849.11,4454053.47,0.07,3.8,4,13.6,0,0.33,0.39,3,0.39,36.8,5.0,True,True,synthetic_industry_based
SYN_00197,education_school,Halifax,125765.0,2,0,466.7,568.2,21.76,45688904.91,53635983.51,17.39,4.1,5,9.2,8,0.41,0.42,11,0.38,47.6,23.7,False,False,synthetic_industry_based
SYN_00198,residential_single_family,Vancouver,4023.0,2,4,60.7,55.4,-8.75,925264.75,1111003.81,20.07,3.8,3,9.5,5,0.38,0.12,3,0.61,37.0,51.3,False,True,synthetic_industry_based
SYN_00199,residential_single_family,Toronto,4310.0,1,4,38.0,38.3,0.91,1452608.82,1613060.97,11.05,3.2,3,9.5,4,0.33,0.26,3,0.43,37.6,40.4,False,True,synthetic_industry_based
SYN_00200,commercial_office,Winnipeg,420053.0,38,0,1782.6,1809.2,1.49,140331146.71,183549664.68,30.8,4.8,9,11.0,16,0.5,0.73,58,0.43,58.6,47.1,False,True,synthetic_industry_based
SYN_00201,commercial_office,Toronto,433271.0,33,0,2063.8,2295.2,11.21,247984409.31,422293511.39,70.29,4.6,9,10.6,33,0.42,0.56,65,0.02,50.7,47.8,False,False,synthetic_industry_based
SYN_00202,healthcare_hospital,Edmonton,795843.0,11,0,3768.4,5057.5,34.21,374883617.93,401766531.55,7.17,4.8,9,7.9,19,0.54,0.65,121,0.2,63.7,53.5,False,False,synthetic_industry_based
SYN_00203,residential_single_family,Ottawa,4189.0,2,4,69.7,79.1,13.49,1191172.98,1250302.92,4.96,4.4,3,12.4,0,0.41,0.28,4,0.52,30.1,21.1,True,False,synthetic_industry_based
SYN_00204,residential_multi_family,Montreal,175801.0,14,175,1206.5,1166.8,-3.29,47670475.23,49590437.56,4.03,4.3,6,14.1,5,0.42,0.43,19,0.54,45.4,23.8,True,True,synthetic_industry_based
SYN_00205,commercial_office,Ottawa,340086.0,17,0,1414.4,1272.9,-10.0,119270073.68,125595991.75,5.3,4.1,8,10.5,8,0.32,0.73,49,0.4,57.1,28.2,False,True,synthetic_industry_based
SYN_00206,industrial_warehouse,Edmonton,396822.0,1,0,929.0,856.9,-7.76,51327732.05,50001996.4,-2.58,5.0,6,15.7,10,0.49,0.66,31,0.78,48.2,23.3,True,True,synthetic_industry_based
SYN_00207,residential_single_family,Winnipeg,1419.0,2,1,17.1,20.2,18.5,297776.02,346664.21,16.42,3.8,3,5.4,3,0.49,0.4,3,0.64,41.3,35.3,False,False,synthetic_industry_based
SYN_00208,residential_multi_family,Edmonton,119328.0,17,119,700.1,727.3,3.89,49139421.79,49746710.21,1.24,5.0,6,16.4,2,0.44,0.43,12,0.3,34.2,9.1,True,True,synthetic_industry_based
SYN_00209,commercial_retail,Victoria,67978.0,1,0,476.8,540.4,13.34,17274227.35,20035620.58,15.99,5.0,4,8.8,5,0.28,0.7,10,0.57,42.4,34.5,False,False,synthetic_industry_based
SYN_00210,residential_multi_family,Winnipeg,95746.0,3,95,499.7,512.6,2.58,25894201.73,28938489.21,11.76,4.1,4,11.6,5,0.63,0.6,16,0.54,46.0,40.6,False,True,synthetic_industry_based
SYN_00211,residential_single_family,Victoria,4930.0,2,4,77.2,82.1,6.34,1296062.06,1482305.89,14.37,4.1,3,6.2,5,0.23,0.25,3,0.55,34.7,39.9,False,False,synthetic_industry_based
SYN_00212,commercial_office,Montreal,27433.0,31,0,62.8,64.1,2.03,11778215.33,13272521.67,12.69,4.6,6,7.6,3,0.34,0.37,3,0.27,40.8,36.9,False,True,synthetic_industry_based
SYN_00213,industrial_warehouse,Winnipeg,341962.0,1,0,413.6,486.3,17.58,53549822.86,63512561.27,18.6,4.3,5,5.6,12,0.58,0.61,22,0.73,58.6,45.4,False,False,synthetic_industry_based
SYN_00214,residential_multi_family,Saskatoon,178934.0,6,178,1090.7,1087.5,-0.3,50201344.1,49298949.07,-1.8,4.5,6,18.5,5,0.52,0.52,13,0.52,41.2,31.0,True,True,synthetic_industry_based
SYN_00215,industrial_warehouse,Toronto,296487.0,1,0,644.4,821.1,27.43,37705736.85,36512119.18,-3.17,4.8,6,13.2,8,0.4,0.41,22,0.78,50.6,56.9,True,False,synthetic_industry_based
SYN_00216,commercial_office,Ottawa,348847.0,13,0,1874.7,2325.4,24.04,147375256.29,140293361.82,-4.81,4.3,8,11.2,7,0.47,0.64,47,0.28,55.1,29.8,True,False,synthetic_industry_based
SYN_00217,residential_multi_family,Ottawa,178808.0,16,178,648.1,642.6,-0.84,56075524.42,76637699.68,36.67,4.5,6,13.4,15,0.41,0.46,21,0.47,48.8,30.3,False,True,synthetic_industry_based
SYN_00218,industrial_warehouse,Edmonton,56510.0,1,0,112.4,108.8,-3.26,12587699.9,20416478.44,62.19,3.6,4,9.4,21,0.55,0.32,3,0.62,44.6,56.5,False,True,synthetic_industry_based
SYN_00219,residential_single_family,Ottawa,4178.0,1,4,41.6,47.1,13.26,707566.55,646221.3,-8.67,3.9,3,9.6,1,0.33,0.4,4,0.71,40.3,11.3,True,False,synthetic_industry_based
SYN_00220,commercial_office,Ottawa,432894.0,10,0,1226.2,1284.0,4.71,155929098.33,174985453.02,12.22,5.0,8,10.4,13,0.37,0.73,57,0.39,53.8,12.8,False,True,synthetic_industry_based
SYN_00221,commercial_retail,Ottawa,99572.0,2,0,813.9,993.5,22.07,22130065.12,23032883.08,4.08,3.0,5,10.0,0,0.38,0.58,8,0.62,47.9,36.1,True,False,synthetic_industry_based
SYN_00222,residential_single_family,Ottawa,1407.0,1,1,20.0,19.7,-1.45,408765.48,492617.84,20.51,4.1,3,13.8,8,0.4,0.38,3,0.5,31.9,38.7,False,True,synthetic_industry_based
SYN_00223,infrastructure_bridge,Vancouver,292.0,0,0,7.4,8.2,10.97,1911833.35,1625058.35,-15.0,3.1,5,11.1,0,0.44,0.21,4,0.0,38.1,62.2,True,False,synthetic_industry_based
SYN_00224,commercial_retail,Edmonton,59153.0,2,0,406.9,387.2,-4.84,9857359.88,11956958.04,21.3,3.6,4,12.2,5,0.57,0.44,10,0.72,45.5,31.3,False,True,synthetic_industry_based
SYN_00225,education_school,Ottawa,164013.0,3,0,724.3,692.3,-4.41,53514302.8,53873670.79,0.67,5.0,6,12.6,0,0.33,0.65,9,0.44,40.4,17.1,True,True,synthetic_industry_based
SYN_00226,education_school,Calgary,119338.0,2,0,531.3,478.1,-10.0,37921513.46,51022140.36,34.55,4.3,6,12.5,13,0.38,0.51,14,0.46,45.6,45.8,False,True,synthetic_industry_based
SYN_00227,residential_single_family,Winnipeg,4234.0,2,4,47.6,48.4,1.67,1097438.31,1305759.4,18.98,3.3,3,4.5,4,0.52,0.15,3,0.56,44.9,33.5,False,True,synthetic_industry_based
SYN_00228,renovation_commercial,Halifax,12860.0,2,0,68.8,64.9,-5.61,2834989.0,2644561.97,-6.72,3.8,3,10.8,0,0.31,0.32,3,0.62,38.4,29.6,True,True,synthetic_industry_based
SYN_00229,residential_multi_family,Saskatoon,166252.0,11,166,815.9,788.8,-3.32,40875829.04,46896725.06,14.73,4.9,6,12.8,7,0.47,0.57,18,0.58,45.5,39.8,False,True,synthetic_industry_based
SYN_00230,residential_single_family,Vancouver,2989.0,1,2,38.7,34.9,-10.0,900386.74,972833.86,8.05,3.4,3,7.4,1,0.43,0.35,3,0.49,39.6,60.2,False,True,synthetic_industry_based
SYN_00231,education_school,Toronto,51588.0,3,0,273.3,339.6,24.29,25748898.68,25454607.32,-1.14,4.0,5,13.5,0,0.44,0.41,7,0.15,36.8,45.4,True,False,synthetic_industry_based
SYN_00232,residential_multi_family,Calgary,44739.0,3,44,248.9,245.3,-1.42,18007836.74,20272262.56,12.57,3.8,3,8.5,3,0.48,0.69,3,0.31,41.2,36.0,False,True,synthetic_industry_based
SYN_00233,renovation_commercial,Victoria,29001.0,5,0,108.2,127.6,17.96,7650565.36,10126515.58,32.36,3.2,3,4.8,15,0.32,0.25,6,0.55,51.2,37.4,False,False,synthetic_industry_based
SYN_00234,residential_single_family,Saskatoon,2101.0,1,2,24.7,31.5,27.89,342899.55,444227.3,29.55,4.6,3,7.5,10,0.46,0.31,3,0.72,38.1,53.8,False,False,synthetic_industry_based
SYN_00235,commercial_office,Winnipeg,467910.0,29,0,1963.2,2467.7,25.7,190765951.78,221370441.5,16.04,4.6,9,12.1,13,0.49,0.82,70,0.3,58.2,52.2,False,False,synthetic_industry_based
SYN_00236,residential_multi_family,Victoria,93254.0,16,93,326.4,377.6,15.69,25679343.97,29538953.67,15.03,2.8,5,3.5,6,0.25,0.56,11,0.53,58.8,38.3,False,False,synthetic_industry_based
SYN_00237,industrial_warehouse,Toronto,113283.0,1,0,348.0,443.8,27.53,18921544.93,21627372.75,14.3,4.1,4,6.0,9,0.36,0.58,4,0.72,44.8,42.3,False,False,synthetic_industry_based
SYN_00238,residential_multi_family,Ottawa,192684.0,9,192,892.0,1008.4,13.05,77559392.19,87713333.89,13.09,3.7,6,11.5,10,0.45,0.39,14,0.31,44.2,28.0,False,False,synthetic_industry_based
SYN_00239,commercial_office,Saskatoon,359445.0,41,0,1470.3,1653.3,12.45,113845583.53,136781642.26,20.15,4.7,9,9.6,11,0.39,0.68,53,0.46,62.8,48.3,False,False,synthetic_industry_based
SYN_00240,residential_single_family,Victoria,2112.0,2,2,22.6,23.3,3.19,631378.7,878344.4,39.12,3.4,3,11.4,11,0.22,0.3,4,0.49,31.9,30.0,False,True,synthetic_industry_based
SYN_00241,residential_single_family,Halifax,4306.0,2,4,66.5,82.5,24.03,1474578.51,1578839.44,7.07,3.4,3,7.4,0,0.32,0.19,3,0.42,35.8,45.0,False,False,synthetic_industry_based
SYN_00242,commercial_retail,Toronto,45126.0,2,0,271.9,283.5,4.25,9252061.12,7864251.96,-15.0,4.5,3,12.6,0,0.44,0.59,5,0.65,37.0,7.4,True,True,synthetic_industry_based
SYN_00243,industrial_warehouse,Victoria,90559.0,1,0,212.9,223.8,5.15,11011504.13,10246799.56,-6.94,4.3,4,8.5,0,0.24,0.42,4,0.79,42.2,13.4,True,False,synthetic_industry_based
SYN_00244,education_school,Vancouver,120904.0,1,0,555.4,538.6,-3.03,44512646.19,47224333.52,6.09,3.7,6,12.2,4,0.4,0.43,9,0.37,43.0,14.3,False,True,synthetic_industry_based
SYN_00245,education_school,Winnipeg,51054.0,3,0,277.5,265.4,-4.36,21179162.92,18002288.48,-15.0,4.0,5,16.0,2,0.6,0.54,6,0.29,36.8,17.2,True,True,synthetic_industry_based
SYN_00246,commercial_office,Edmonton,117128.0,47,0,371.8,408.3,9.83,47497759.59,47496595.36,-0.0,4.5,7,18.0,4,0.45,0.64,19,0.31,42.6,21.5,True,False,synthetic_industry_based
SYN_00247,residential_single_family,Toronto,2562.0,1,2,28.8,31.3,8.58,932596.34,792706.89,-15.0,3.6,3,6.4,0,0.36,0.32,3,0.38,36.1,57.5,True,False,synthetic_industry_based
SYN_00248,residential_single_family,Winnipeg,3220.0,2,3,38.2,38.3,0.15,1063132.89,1066909.98,0.36,5.0,3,14.8,0,0.63,0.28,4,0.44,28.7,39.4,True,True,synthetic_industry_based
SYN_00249,commercial_retail,Toronto,65527.0,2,0,407.3,366.6,-10.0,16992255.94,15415051.92,-9.28,4.4,4,10.1,0,0.35,0.64,7,0.56,39.7,10.1,True,True,synthetic_industry_based
SYN_00250,residential_single_family,Montreal,3314.0,2,3,31.2,32.5,4.22,1037553.18,1313962.33,26.64,3.2,3,10.4,7,0.49,0.21,3,0.47,34.2,16.1,False,True,synthetic_industry_based
SYN_00251,residential_single_family,Calgary,2643.0,1,2,32.8,38.5,17.25,756761.14,943158.39,24.63,4.0,3,9.4,5,0.39,0.25,3,0.51,36.0,40.5,False,False,synthetic_industry_based
SYN_00252,infrastructure_bridge,Montreal,3887.0,0,0,86.3,112.2,30.07,16238244.05,19635212.27,20.92,4.6,5,4.4,9,0.31,0.35,6,0.0,44.2,60.0,False,False,synthetic_industry_based
SYN_00253,renovation_commercial,Montreal,27220.0,3,0,141.3,145.8,3.18,4166599.74,4560097.19,9.44,4.3,3,5.9,1,0.48,0.3,4,0.74,44.7,28.0,False,True,synthetic_industry_based
